"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"27.05.2023 22:28:26"
"Gesucht nach";"A 3658"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"12"             
"Anzahl gefundener Vorkommen";"50"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Nielsen 2015 Personal Names in Early Neo-Babylonian Legal and Administrative Tablets, 747-626 B.C.E Nisaba 29.pdf";"";"383";"Aš. PN A. Egibi, BM 40046= L.154(627/Ba.) 2 3/3"
"Nielsen 2015 Personal Names in Early Neo-Babylonian Legal and Administrative Tablets, 747-626 B.C.E Nisaba 29.pdf";"";"386";"D. Šikkua, Akkadica 126:154–155 No. 18= I.28([. . .]/ Bo.) 17* "
"Nielsen 2015 Personal Names in Early Neo-Babylonian Legal and Administrative Tablets, 747-626 B.C.E Nisaba 29.pdf";"";"414";"Bel-a..e-iddin Aš. PN, TCL 12 8= K.149([. . .]/[Uk.]) 32**; "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626 B.C CHANE 43_pdfed.pdf";"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626";"208";"in 639 (A 3658:36). Other than the first witness who was the "
"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626 B.C CHANE 43_pdfed.pdf";"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626";"214";"and Nadna (A 3658:44). QiStiya was active too early (718) to "
"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626 B.C CHANE 43_pdfed.pdf";"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626";"229";"Zer-Babili (A 3658:47 ). "
"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626 B.C CHANE 43_pdfed.pdf";"Nielsen 2010 Sons and Descendants. A Social History of Kin Groups and Family Names in the Early. Neo-Babylonian Period, 747-626";"269";"Uruk + + A 3658 V-[ ... )-639 Uruk + + Bagh. Mitt. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman & Kennedy 1983 Documentary Evidence for the Economic Base of Early Neo-Babylonian Society- A Survey of Dated Babylonian Economic Texts, 721-626 B.C JCS 35.pdf";"Documentary Evidence for the Economic Base of Early Neo-Babylonian Society: A Survey of Dated Babylonian Economic Texts, 721-626 B.C.";"43";"V-bepi Uruk A 3658. U4.be-pi.KAM. L.39 VII-14 Marad "
"Brinkman & Kennedy 1983 Documentary Evidence for the Economic Base of Early Neo-Babylonian Society- A Survey of Dated Babylonian Economic Texts, 721-626 B.C JCS 35.pdf";"Documentary Evidence for the Economic Base of Early Neo-Babylonian Society: A Survey of Dated Babylonian Economic Texts, 721-626 B.C.";"68";"AND PHOTO NUMBERS A 3658 L.38 A 3674 1.20 A 33248 Q.2 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brinkman 1989 A Legal Text from the Reign of Eriba-Marduk (c. 775 B.C.) OPKF 11 Fs Sjöberg.pdf";"";"4";"ul iSi, compare: A 3658:20-21 (unpublished legal text, Kandalanu year 9 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RlA 12 Samuha - Sililitu 2009-2010.pdf";"";"240";"Der Mari-Text A. 3658 (unpubl.) hat laut CAD S/i, 241 s."
"RlA 12 Samuha - Sililitu 2009-2010.pdf";"";"241";"unpublizierten Mari-Text A. 3658 (CAD S/i, 241; lies dort KUR! ["

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RlA 12 Šamuha - Sililitu [Spinne] 2009-2010 [2011].pdf";"";"125";"Der Mari-Text A. 3658 (unpubl.) hat laut CAD S/1, 24i S. "
"RlA 12 Šamuha - Sililitu [Spinne] 2009-2010 [2011].pdf";"";"126";"unpublizierten Mari-Text A. 3658 (CAD 511, 241; lies dort KUR! [M]"
